inferred_cmt-24,member Of Program Committee Member has
inferred_cmt-210,Paper Meta- Reviewer read By
inferred_cmt-221,Conference reviews Per Paper Program Committee Member max Papers
inferred_cmt-21,details Entered By virtual Meeting Enabled Administrator Conference enter Review Criteria paper Assignment Tools Run run Paper hardcopy Mailing Manifests Printed review print Hardcopy Details Finalized start Reviewer Bidding reviewer Started finalize enable Virtual
inferred_cmt-215,end Review Program Committee Chair
inferred_cmt-27,Paper write Author has submit
inferred_cmt-213,Paper Administrator has Been Assigned assigned To read By Reviewer assign
inferred_cmt-222,Conference accepts Hardcopy Submissions
inferred_cmt-22,Conference Member member Of has
inferred_cmt-216,adjusted By Reviewer adjust Bid
inferred_cmt-26,Paper Administrator accepted By Bid accept rejected reject has
inferred_cmt-212,Paper paper ID
inferred_cmt-223,Conference date
inferred_cmt-23,Administrator added By set Max Papers Program Committee Member add
inferred_cmt-217,External Reviewer assign assigned By
inferred_cmt-28,Co-author co-write Paper has
inferred_cmt-219,Document Person has Conflict Of Interest
inferred_cmt-29,Paper has Decision
inferred_cmt-218,Paper Conference name title
inferred_sigkdd1,payed by Registration fee Currency Person pay
inferred_sigkdd10,Deadline Author notification obtain Award until
inferred_sigkdd4,can stay in Place Person
inferred_sigkdd15,Speaker Deadline presentationed by Document submit until presentation
inferred_sigkdd11,Paper Deadline Submission submit until Author
inferred_sigkdd5,can stay in Hotel Person
inferred_sigkdd14,award Award Organizator awarded by
inferred_sigkdd3,Nation E-mail Person Name
inferred_sigkdd12,Conference Name of conference ACM SIGKDD holded by City
inferred_sigkdd6,ACM SIGKDD designed by Deadline design
inferred_sigkdd17,Author of paper student award Best Student Paper Award
inferred_sigkdd2,Price Registration fee
inferred_sigkdd13,Date Deadline Conference End of conference Start
inferred_sigkdd7,ACM SIGKDD hold Conference
inferred_sigkdd16,Best Research Paper Award award Applications Author of paper
inferred_sigkdd9,Sponzor fee pay
inferred_sigkdd18,submit until Deadline Abstract Submission
inferred_sigkdd8,search searched by Name of sponsor ACM SIGKDD Sponzor
inferred_PCS9,Primary Reviewer Review assign review
inferred_PCS8,Primary Reviewer Paper assigned review by Review accept
inferred_PCS16,written paper by submit reject accepted rejected write Author Paper accept Committee Member
inferred_PCS1,Email sended by Administrator send
inferred_PCS4,Summary PERSON E-mail Email Title Paper Subject of email
inferred_PCS13,Topic of conference Conference
inferred_PCS17,submit PERSON DOCUMENT submited by get Information loggin in Document ID System
inferred_PCS12,Conference Member Invitation get
inferred_PCS5,PERSON Email get Message of email Receiver
inferred_PCS3,generate Report Administrator
inferred_PCS14,Date Conference
inferred_PCS11,Conference Member has conference member of
inferred_PCS6,read paper rate Accepted External Reviewer
inferred_PCS15,Web Site Conference
inferred_PCS2,generate Electronic proceeding Administrator
inferred_PCS7,submit write review Review External Reviewer
inferred_PCS10,write review Secondary Reviewer Review
inferred_confOf2,has Postal Code Surname Home Page Fax Person
inferred_confOf16,Person has City
inferred_confOf7,location has title Working event
inferred_confOf13,Participant early Registration
inferred_confOf3,ends on Event starts
inferred_confOf6,default Choice Social event Working
inferred_confOf12,University Scholar study At
inferred_confOf14,Country Person has
inferred_confOf5,Administrative event has Event parallel with Working follows
inferred_confOf11,has Topic deals With Contribution Working event
inferred_confOf1,has Street Phone First Name Email Person
inferred_confOf15,Organization Person employed By
inferred_confOf4,Social event location has title
inferred_confOf10,reviewes Member PC Topic Contribution expert On
inferred_confOf8,remark has Title abstract contact Email Contribution Keyword
inferred_confOf9,Author Contribution written By writes
inferred_MICRO13,Activity Submission Form is Member Of has Members Committee Submitted By
inferred_MICRO12,has Acronym works For Company Person Mail Lecture
inferred_MICRO11,submission Deadline Activity Submission Form
inferred_MICRO8,applies To Lecture Paper
inferred_MICRO14,Tutorial Proposal applies To
inferred_MICRO10,Activity Submission Form Author is Submitted By Of has
inferred_MICRO9,Reviewer Double Blind Review executes is Executed By
inferred_MICRO15,Worksop Proposal applies To Work Shop
inferred_MICRO5,is Conducted By conducts Activity Author
inferred_MICRO1,Activity organizes Conference Organizing Committee is Part Of
inferred_MICRO4,is Included Activity Topic has
inferred_MICRO2,takes Place Location Conference
inferred_MICRO7,applies To Double Blind Review Lecture
inferred_MICRO3,is Member Of has Members Conference Committee Organizing Organized By
inferred_MICRO6,Activity expected Attendance Conference annual Order
inferred_edas15,Review Rating has Active Paper
inferred_edas10,is Provider Of provided By Sponsorship Organization
inferred_edas8,Place is Location Of has Conference Event
inferred_edas14,has Submission Deadline Call Instructions
inferred_edas20,is Written By Author Paper has Related
inferred_edas11,Sponsorship has Cost Currency
inferred_edas9,has Programme belongs To Event Conference
inferred_edas17,Meal Menu Event has is Of
inferred_edas12,Sponsorship has Cost Amount
inferred_edas16,Review Rating has Rated Papers
inferred_edas13,for Event has Call Academic
inferred_edas2,has City Street Postal Code Contact Information Phone
inferred_edas7,has Start Date Time End Conference Event
inferred_edas3,Conference paper Due On has Name start Date
inferred_edas6,has Topic Conference
inferred_edas18,Paper Presentation Accepted related To Event
inferred_edas5,has Country Conference
inferred_edas19,Reviewer is Review History Of has Personal
inferred_edas1,has Member is Of attendee At Conference First Name Last Attendee Biography Person Event
inferred_edas4,end Date Conference registration Due On manuscript
inferred_MyReview-228,includes PC Members List Proceedings
inferred_MyReview-24,has Title Author Paper ID
inferred_MyReview-219,has Member Program Committee Research Topic is Assigned By Administrator
inferred_MyReview-21,has Conflicted Paper asks For Preference Chair paper Is Assigned To Reviewer Preferred
inferred_MyReview-229,Paper Abstract Contact Author has submits Email abstract Is Submitted By is Of
inferred_MyReview-25,has Status is Of Paper
inferred_MyReview-218,has Preferred Topic Research Main Paper Reviewer Secondary
inferred_MyReview-230,Criterion has Weight
inferred_MyReview-26,has Phone Conference Attendant Adress
inferred_MyReview-23,Author paper Is Submitted By submits Paper write
inferred_MyReview-27,Conference Attendant paid
inferred_MyReview-22,cooperates Reviewer External
inferred_MyReview-213,Slot date
inferred_MyReview-227,Index Of Authors includes Proceedings
inferred_MyReview-216,has Member Program Committee Chair is Of
inferred_MyReview-222,Review Rejected Paper is Rated By Chair
inferred_MyReview-212,Conference Program Slot forms
inferred_MyReview-226,includes External Reviewers List Proceedings
inferred_MyReview-217,Program Committee Member has Password Email
inferred_MyReview-223,is Chair Of accepts rejects Rejected By Paper Session Accepted
inferred_MyReview-211,Conference Program Slot consists Of
inferred_MyReview-29,has Last Name First Person Affiliation
inferred_MyReview-225,includes Accepted Paper Proceedings
inferred_MyReview-214,hosts Slot has Chair is Associated To room Session
inferred_MyReview-220,Review is Rated By rates Writen write Paper Reviewer
inferred_MyReview-210,has Email Conference Program is Of Acronym Name
inferred_MyReview-28,must Pay Conference Attendant Fee
inferred_MyReview-224,Chair produces Output Document is Produced By
inferred_MyReview-215,has Assigned Paper Review is Rated By Accepted Chair Session To
inferred_MyReview-221,contains Evaluation is Contained In Review
inferred_crs_dr8,has enddate event startdate
inferred_crs_dr5,program has session
inferred_crs_dr1,has author writes article written by assigns to conference
inferred_crs_dr4,program chair creates
inferred_crs_dr2,abstract has article part of
inferred_crs_dr7,participant conference has program submits to
inferred_crs_dr3,chair reviewer program created by assigns reviewers to article
inferred_crs_dr6,writes review has reviewer written by article
inferred_ekaw6,reviewer Of Paper Possible Reviewer
inferred_ekaw3,Organisation technically Organises
inferred_ekaw18,has Event Individual Presentation Session
inferred_ekaw7,has Review Possible Reviewer review Written By Of Paper
inferred_ekaw2,scientifically Organises Academic Institution Organised By
inferred_ekaw4,volume Contains Paper Proceedings
inferred_ekaw1,volume Contains Paper paper In Volume references technically Organised By part Of has Part referenced
inferred_ekaw5,Possible Reviewer has Paper
inferred_ekaw12,Camera Ready Paper Conference Participant written By
inferred_ekaw9,has Review Evaluated Paper
inferred_ekaw17,Conference Session part Of Event
inferred_ekaw13,Contributed Talk Camera Ready Paper presentation Of
inferred_ekaw8,Possible Reviewer Assigned Paper has
inferred_ekaw16,Document Person author Of has Updated Version updated written By
inferred_ekaw10,has Review Accepted Paper Positive
inferred_ekaw15,location Of held In Event Location
inferred_ekaw11,Accepted Paper Camera Ready updated Version Of
inferred_ekaw14,inverse of part Of 7 Event has
inferred_iasted20,is dated on Activity
inferred_iasted9,is sent before Registation deadline Registration form
inferred_iasted46,Session chair is given to Brief introduction for obtain
inferred_iasted14,Delegate is designed for Mailing list
inferred_iasted72,is given by Technical commitee go through Technic activity
inferred_iasted25,Conference city airport is situated in state
inferred_iasted43,Trip day Delegate is designed for held in Full tour
inferred_iasted11,is designed for Delegate Coctail reception
inferred_iasted39,Sponsor occupy company house is occupied by
inferred_iasted77,Student registration fee pay non speaker
inferred_iasted21,is present Time One day presenter
inferred_iasted8,send Delegate Registration form is sent by
inferred_iasted47,Session chair Introduction of speaker go through
inferred_iasted15,Registration is designed for Delegate
inferred_iasted73,Delegate Deadline is designed for done till
inferred_iasted24,Tip Conference restaurant is paid in
inferred_iasted42,is visited by Conference Hiker Trip city held in Full day tour
inferred_iasted10,is used by Transport vehicle Delegate
inferred_iasted76,is designed for pay Nonmember registration fee IASTED non member
inferred_iasted38,Sponsor is paid by give Sponzorship
inferred_iasted22,Money pay Person has amount of Building is paid with in Item by
inferred_iasted44,go through Full day tour Conference Hiker
inferred_iasted58,Conference hotel is situated in Hotel room presenter designed for
inferred_iasted16,Social program is designed for Delegate
inferred_iasted70,Book proceeding is paid for Author attendee book registration fee
inferred_iasted69,Cd proceening obtain Author cd proceedings included
inferred_iasted27,Conference building is situated in Delegate occupied by Session room
inferred_iasted41,Conference Hiker Fee for extra trip is paid by Full day tour
inferred_iasted13,is given to Form Delegate
inferred_iasted75,Review Reviewer is writen by give
inferred_iasted23,is occupied by situated in Delegate Conference city state restaurant
inferred_iasted45,is designed for Delegate Full day tour
inferred_iasted17,need is prepared by used needed for writen made from send signed given to obtain prepare Item sent sign Person write
inferred_iasted59,Conference days Registration fee activity state is paid for held in
inferred_iasted71,Book proceeding Author book proceedings included obtain
inferred_iasted26,is visited by Conference building situated in Delegate state
inferred_iasted68,Author attendee cd registration fee is paid for Cd proceening
inferred_iasted40,is situated in Sponsor state company house occupy
inferred_iasted12,is designed for Delegate Coffee break
inferred_iasted74,IASTED member pay Memeber registration fee is designed for
inferred_iasted49,Author is prepared by Speaker prepare Transparency
inferred_iasted6,Presenter state city is situated in university
inferred_iasted61,Conference days is designed for Delegate
inferred_iasted33,is situated in Audiovisual equipment Listener equipped by designed for Session room
inferred_iasted55,Hotel fee is paid by presenter
inferred_iasted64,Accepting manuscript go through Final
inferred_iasted3,Viza is needed for Delegate need
inferred_iasted78,State City is situated in
inferred_iasted36,speak in Lecturer Session room
inferred_iasted50,Plenary lecture speaker speak in Conference hall
inferred_iasted80,Departure is designed for tax
inferred_iasted48,is given by Author give Brief introduction for Session chair
inferred_iasted7,Presenter state is occupied by Delegate occupy
inferred_iasted60,is held after Activity conference Conference days
inferred_iasted32,Speaker is writen by Submission
inferred_iasted54,speak in Tutorial speaker Conference hall
inferred_iasted65,Speaker write Final manuscript
inferred_iasted2,is paid by Delegate pay Registration fee
inferred_iasted37,Sponsor city is occupied by company house situated in occupy
inferred_iasted79,is sent before Hotel registration form Deadline hotel reservation
inferred_iasted51,Conference building is situated in hall
inferred_iasted81,Deadline for notification of acceptance is sent after Author information form
inferred_iasted4,is occupied by Delegate situated in occupy Presenter city house
inferred_iasted63,Publication Final manuscript is made from
inferred_iasted31,Speaker is used by Audiovisual equipment
inferred_iasted19,is held before Activity Time go through Item after
inferred_iasted57,Conference hotel city state is situated in
inferred_iasted28,is visited by Conference building situated in Delegate city
inferred_iasted66,Nonauthor registration fee is designed for Non speaker
inferred_iasted1,Invitation letter obtain Delegate is designed for
inferred_iasted34,Record of attendance is situated in Listener signed by Session room sign
inferred_iasted52,Plenary lecture speaker is given by give Tutorial
inferred_iasted82,Car is connected with Renting
inferred_iasted5,Presenter state is occupied by situated in Delegate occupy house
inferred_iasted62,is held before Conference days Activity conference
inferred_iasted30,give Listener Speaker is designed for Lecture
inferred_iasted56,Conference hotel Hotel presenter is designed for
inferred_iasted18,is sent before present Item Time Person after
inferred_iasted67,Worker non speaker Nonauthor registration fee pay
inferred_iasted29,is situated in Conference city state equipped by Item Place
inferred_iasted35,Session Lecturer give room is held in
inferred_iasted53,Plenary lecture speaker is given by give Tutorial
inferred_iasted83,go through Initial manuscipt Refusing manuscript
